depth,dtb,radius,od,incl,hdng,x,y,dx,dy,dz,fx,fy,fz,friction,fn,fs
264.9999999999999,0.0,4.5,4.5,29.999999999999996,59.99999999999999,0.0,0.0,0.0,0.0,-0.0,821.6937,-0.00169,-161.79007,0.0,-39838.20993,0.0
260.9090909090908,4.090909090909091,4.499999999999999,3.5,29.999999999999996,59.99999999999999,0.0,0.0,-0.3124,0.0,-0.0021,-0.0,-0.0,-323.58013,0.0,-39514.6298,0.0
256.8181818181817,8.181818181818182,4.5,3.5,29.999999999999996,59.99999999999999,0.0,0.0,-0.5914,0.0,-0.0041,-0.0,-0.0,-323.58013,0.0,-39191.04966,0.0
252.7272727272726,12.272727272727273,4.5,3.5,29.999999999999996,59.99999999999999,0.0,0.0,-0.8099,0.0,-0.0062,-0.0,-0.0,-323.58013,0.0,-38867.46953,0.0
248.6363636363635,16.363636363636363,4.5,3.5,29.999999999999996,59.99999999999999,0.0,0.0,-0.9494,0.0,-0.0082,-0.0,-0.0,-323.58013,0.0,-38543.88939,0.0
244.54545454545442,20.454545454545457,4.5,3.5,29.999999999999996,59.99999999999999,0.0,0.0,-1.0,0.0,-0.0102,6.80728,-2.0e-5,-323.58013,0.0,-38220.30926,0.0
240.45454545454535,24.545454545454547,4.5,3.5,29.999999999999996,59.99999999999999,0.0,0.0,-0.961,0.0,-0.0122,-0.0,-0.0,-323.58013,0.0,-37896.72913,0.0
236.36363636363626,28.636363636363637,4.5,3.5,29.999999999999996,59.99999999999999,0.0,0.0,-0.8404,0.0,-0.0142,-0.0,-0.0,-323.58013,0.0,-37573.14899,0.0
232.27272727272717,32.72727272727273,4.5,3.5,29.999999999999996,59.99999999999999,0.0,0.0,-0.6551,0.0,-0.0161,-0.0,-0.0,-323.58013,0.0,-37249.56886,0.0
228.18181818181804,36.81818181818182,4.5,3.5,29.999999999999996,59.99999999999999,0.0,0.0,-0.4304,0.0,-0.018,-0.0,-0.0,-323.58013,0.0,-36925.98872,0.0
224.09090909090898,40.909090909090914,4.5,3.5,29.999999999999996,59.99999999999999,0.0,0.0,-0.1988,0.0,-0.02,-0.0,-0.0,-323.58013,0.0,-36602.40859,0.0
219.9999999999999,45.00000000000001,4.5,4.5,29.999999999999996,59.99999999999999,0.0,0.0,0.0,0.0,-0.0219,1986.79489,-0.0016,-310.09763,0.0,-36292.31096,0.0
216.2499999999999,48.75000000000001,4.5,3.5,29.999999999999996,59.99999999999999,0.0,0.0,0.1241,-0.0,-0.0236,-0.0,-0.0,-296.61512,0.0,-35995.69583,0.0
212.4999999999999,52.50000000000001,4.5,3.5,29.999999999999996,59.99999999999999,0.0,0.0,0.1984,-0.0,-0.0253,-0.0,-0.0,-296.61512,0.0,-35699.08071,0.0
208.7499999999999,56.25000000000001,4.5,3.5,29.999999999999996,59.99999999999999,0.0,0.0,0.2352,-0.0,-0.027,-0.0,-0.0,-296.61512,0.0,-35402.46559,0.0
204.9999999999999,60.00000000000001,4.5,3.5,29.999999999999996,59.99999999999999,0.0,0.0,0.2425,-0.0,-0.0287,-0.0,-0.0,-296.61512,0.0,-35105.85046,0.0
201.2499999999999,63.75000000000001,4.5,3.5,29.999999999999996,59.99999999999999,0.0,0.0,0.2246,-0.0,-0.0304,-0.0,-0.0,-296.61512,0.0,-34809.23534,0.0
197.4999999999999,67.50000000000001,4.5,3.5,29.999999999999996,59.99999999999999,0.0,0.0,0.1815,-0.0,-0.032,-0.0,-0.0,-296.61512,0.0,-34512.62022,0.0
193.7499999999999,71.25000000000001,4.5,3.5,29.999999999999996,60.00000000000001,0.0,4.996003610813205e-15,0.1094,-0.0,-0.0337,-0.0,-0.0,-296.61512,0.0,-34216.00509,0.0
189.9999999999999,75.00000000000001,4.5,4.5,29.999999999999996,59.99999999999999,0.0,9.99200722162641e-15,0.0,-0.0,-0.0353,1535.60283,-0.0008,-310.09763,0.0,-33905.90747,0.0
185.90909090909076,79.09090909090911,4.5,3.5,29.999999999999996,59.99999999999998,0.0,4.541821464375637e-15,-0.167,0.0,-0.0371,-0.0,-0.0,-323.58013,0.0,-33582.32733,0.0
181.81818181818167,83.1818181818182,4.5,3.5,29.999999999999996,59.99999999999999,0.0,-9.083642928751365e-16,-0.3592,0.0,-0.0388,-0.0,-0.0,-323.58013,0.0,-33258.7472,0.0
177.7272727272726,87.2727272727273,4.5,3.5,29.999999999999996,59.99999999999999,0.0,-9.083642928751365e-16,-0.5494,0.0,-0.0406,-0.0,-0.0,-323.58013,0.0,-32935.16706,0.0
173.6363636363635,91.36363636363637,4.5,3.5,29.999999999999996,59.99999999999999,0.0,-9.083642928751365e-16,-0.7168,0.0,-0.0423,-0.0,-0.0,-323.58013,0.0,-32611.58693,0.0
169.54545454545442,95.45454545454545,4.5,3.5,29.999999999999996,59.99999999999999,0.0,-9.083642928751365e-16,-0.8478,0.0,-0.044,-0.0,-0.0,-323.58013,0.0,-32288.00679,0.0
165.45454545454535,99.54545454545455,4.5,3.5,29.999999999999996,59.99999999999999,0.0,-9.083642928751365e-16,-0.9364,0.0,-0.0456,-0.0,-0.0,-323.58013,0.0,-31964.42666,0.0
161.36363636363626,103.63636363636363,4.5,3.5,29.999999999999996,59.99999999999999,0.0,-9.083642928751365e-16,-0.9841,0.0,-0.0473,-0.0,-0.0,-323.58013,0.0,-31640.84652,0.0
157.27272727272717,107.7272727272727,4.5,3.5,29.999999999999996,59.99999999999999,0.0,-9.083642928751365e-16,-1.0,0.0,-0.049,72.7384,-0.00018,-323.58013,0.0,-31317.26639,0.0
153.1818181818181,111.8181818181818,4.5,3.5,29.999999999999996,59.99999999999999,0.0,-9.083642928751365e-16,-1.0,0.0,-0.0506,922.98825,-0.00187,-323.58013,0.0,-30993.68625,0.0
149.090909090909,115.90909090909088,4.5,3.5,29.999999999999996,59.99999999999998,0.0,-6.3585500501258974e-15,-0.9999,0.0,-0.0522,-0.0,-0.0,-323.58013,0.0,-30670.10612,0.0
144.99999999999991,119.99999999999996,4.5,3.5,29.999999999999996,59.99999999999999,0.0,-1.1808735807376658e-14,-1.0,0.0,-0.0538,281.96363,-0.00026,-323.58013,0.0,-30346.52598,0.0
140.90909090909085,124.09090909090905,4.5,3.5,29.999999999999996,59.99999999999999,0.0,-1.1808735807376658e-14,-1.0,0.0,-0.0554,702.5205,-0.0002,-323.58013,0.0,-30022.94585,0.0
136.81818181818176,128.18181818181813,4.5,3.5,29.999999999999996,59.99999999999999,0.0,-1.1808735807376658e-14,-0.9955,-0.0,-0.0569,-0.0,-0.0,-323.58013,0.0,-29699.36572,0.0
132.72727272727266,132.27272727272722,4.5,3.5,29.999999999999996,60.00000000000001,0.0,-6.3585500501258974e-15,-0.9706,-0.0,-0.0585,-0.0,-0.0,-323.58013,0.0,-29375.78558,0.0
128.6363636363636,136.3636363636363,4.5,3.5,29.999999999999996,59.99999999999999,0.0,-9.083642928751365e-16,-0.9123,-0.0,-0.06,-0.0,-0.0,-323.58013,0.0,-29052.20545,0.0
124.5454545454545,140.45454545454538,4.5,3.5,29.999999999999996,59.99999999999999,0.0,-9.083642928751365e-16,-0.8148,-0.0,-0.0615,-0.0,-0.0,-323.58013,0.0,-28728.62531,0.0
120.45454545454542,144.54545454545448,4.5,3.5,29.999999999999996,59.99999999999999,0.0,-9.083642928751365e-16,-0.6798,-0.0,-0.063,-0.0,-0.0,-323.58013,0.0,-28405.04518,0.0
116.36363636363633,148.63636363636354,4.5,3.5,29.999999999999996,59.99999999999999,0.0,-9.083642928751365e-16,-0.5164,-0.0,-0.0645,-0.0,-0.0,-323.58013,0.0,-28081.46504,0.0
112.27272727272725,152.72727272727263,4.5,3.5,29.999999999999996,59.99999999999999,0.0,-9.083642928751365e-16,-0.3406,-0.0,-0.0659,-0.0,-0.0,-323.58013,0.0,-27757.88491,0.0
108.18181818181817,156.81818181818173,4.5,3.5,29.999999999999996,59.99999999999999,0.0,-9.083642928751365e-16,-0.1755,-0.0,-0.0674,-0.0,-0.0,-323.58013,0.0,-27434.30477,0.0
104.09090909090908,160.9090909090908,4.5,3.5,29.999999999999996,59.99999999999999,0.0,-9.083642928751365e-16,-0.0502,-0.0,-0.0688,-0.0,-0.0,-323.58013,0.0,-27110.72464,0.0
100.0,164.9999999999999,4.5,4.5,29.999999999999996,59.99999999999999,0.0,-9.083642928751365e-16,0.0,0.0,-0.0702,2412.80332,-0.00338,-319.9848,0.0,-26790.73984,0.0
96.0,168.9999999999999,4.5,3.5,29.999999999999996,59.99999999999999,0.0,-9.083642928751365e-16,-0.0486,0.0,-0.0716,-0.0,-0.0,-316.38946,0.0,-26474.35037,0.0
92.0,172.9999999999999,4.5,3.5,29.999999999999996,59.99999999999999,0.0,-9.083642928751365e-16,-0.1696,0.0,-0.0729,-0.0,-0.0,-316.38946,0.0,-26157.96091,0.0
88.0,176.9999999999999,4.5,3.5,29.999999999999996,59.99999999999999,0.0,-9.083642928751365e-16,-0.3298,0.0,-0.0743,-0.0,-0.0,-316.38946,0.0,-25841.57144,0.0
84.0,180.9999999999999,4.5,3.5,29.999999999999996,59.99999999999999,0.0,-9.083642928751365e-16,-0.5015,0.0,-0.0756,-0.0,-0.0,-316.38946,0.0,-25525.18198,0.0
80.0,184.9999999999999,4.5,3.5,29.999999999999996,59.99999999999999,0.0,-9.083642928751365e-16,-0.663,0.0,-0.0769,-0.0,-0.0,-316.38946,0.0,-25208.79251,0.0
76.0,188.9999999999999,4.5,3.5,29.999999999999996,59.99999999999999,0.0,-9.083642928751365e-16,-0.7985,0.0,-0.0782,-0.0,-0.0,-316.38946,0.0,-24892.40305,0.0
72.0,192.9999999999999,4.5,3.5,29.999999999999996,59.99999999999999,0.0,-9.083642928751365e-16,-0.8991,0.0,-0.0794,-0.0,-0.0,-316.38946,0.0,-24576.01358,0.0
