depth,dtb,radius,od,incl,hdng,x,y,dx,dy,dz,fx,fy,fz,friction,fn,fs
264.9999999999999,0.0,4.5,4.5,29.999999999999996,59.99999999999999,0.0,0.0,0.0,0.0,-0.0,0.48316,-0.00077,-161.79007,0.0,-39838.20993,0.0
260.9090909090908,4.090909090909091,4.499999999999999,3.5,30.11121174611729,59.99999999999999,-0.047642993147579596,0.0,-0.4062,0.0,-0.0021,-0.0,-0.0,-323.21691,0.0,-39514.99303,0.0
256.8181818181817,8.181818181818182,4.5,3.5,30.222423492234586,59.99999999999999,-0.190571793094244,0.0,-0.7085,0.0,-0.0041,-0.0,-0.0,-322.85246,0.0,-39192.14056,0.0
252.7272727272726,12.272727272727273,4.5,3.5,30.33363523835188,59.99999999999999,-0.42878586135244595,0.0,-0.9042,0.0,-0.0062,-0.0,-0.0,-322.4868,0.0,-38869.65376,0.0
248.6363636363635,16.363636363636363,4.5,3.5,30.444846984469173,59.99999999999999,-0.7622843004451874,0.0,-0.9977,0.0,-0.0082,-0.0,-0.0,-322.11992,0.0,-38547.53384,0.0
244.54545454545442,20.454545454545457,4.5,3.5,30.556058730586468,59.99999999999999,-1.1910658539094199,0.0,-1.0,0.0,-0.0102,411.64447,-0.00068,-321.75183,0.0,-38225.782,0.0
240.45454545454535,24.545454545454547,4.5,3.5,30.667270476703763,59.99999999999999,-1.7151289063007518,0.0,-0.9268,0.0,-0.0122,-0.0,-0.0,-321.38253,0.0,-37904.39947,0.0
236.36363636363626,28.636363636363637,4.5,3.5,30.778482222821058,59.99999999999999,-2.3344714831995566,0.0,-0.79,0.0,-0.0142,-0.0,-0.0,-321.01202,0.0,-37583.38745,0.0
232.27272727272717,32.72727272727273,4.5,3.5,30.88969396893835,59.99999999999999,-3.0490912512184014,0.0,-0.6053,0.0,-0.0161,-0.0,-0.0,-320.6403,0.0,-37262.74715,0.0
228.18181818181804,36.81818181818182,4.5,3.5,31.000905715055644,59.99999999999999,-3.8589855180108343,0.0,-0.3939,0.0,-0.018,-0.0,-0.0,-320.26737,0.0,-36942.47978,0.0
224.09090909090898,40.909090909090914,4.5,3.5,31.11211746117294,59.99999999999999,-4.764151232281538,0.0,-0.1819,0.0,-0.02,-0.0,-0.0,-319.89323,0.0,-36622.58655,0.0
219.9999999999999,45.00000000000001,4.5,4.5,31.223329207290234,59.99999999999999,-5.764584983797823,0.0,0.0,0.0,-0.0219,1446.39877,0.00086,-306.20464,0.0,-36316.38191,0.0
216.2499999999999,48.75000000000001,4.5,3.5,31.325273307897753,59.99999999999999,-6.765336342576177,0.0,0.1176,-0.0,-0.0236,-0.0,-0.0,-292.57504,0.0,-36023.80688,0.0
212.4999999999999,52.50000000000001,4.5,3.5,31.42721740850527,59.99999999999999,-7.846132982707832,0.0,0.1917,-0.0,-0.0253,-0.0,-0.0,-292.25775,0.0,-35731.54913,0.0
208.7499999999999,56.25000000000001,4.5,3.5,31.52916150911279,59.99999999999999,-9.006971482643488,0.0,0.2306,-0.0,-0.027,-0.0,-0.0,-291.93954,0.0,-35439.60959,0.0
204.9999999999999,60.00000000000001,4.5,3.5,31.631105609720304,59.99999999999999,-10.247848167440015,0.0,0.24,-0.0,-0.0287,-0.0,-0.0,-291.6204,0.0,-35147.98919,0.0
201.2499999999999,63.75000000000001,4.5,3.5,31.733049710327823,59.99999999999999,-11.568759108772136,0.0,0.223,-0.0,-0.0304,-0.0,-0.0,-291.30034,0.0,-34856.68885,0.0
197.4999999999999,67.50000000000001,4.5,3.5,31.83499381093534,59.99999999999999,-12.969700124944822,0.0,0.1796,-0.0,-0.0321,-0.0,-0.0,-290.97936,0.0,-34565.70949,0.0
193.7499999999999,71.25000000000001,4.5,3.5,31.93693791154286,60.00000000000001,-14.450666780906573,5.278081672814546e-15,0.1071,-0.0,-0.0337,-0.0,-0.0,-290.65745,0.0,-34275.05204,0.0
189.9999999999999,75.00000000000001,4.5,4.5,32.03888201215038,59.99999999999999,-16.011654388263402,1.0571250625796928e-14,0.0,-0.0,-0.0353,1217.82671,-0.00267,-303.53166,0.0,-33971.52038,0.0
185.90909090909076,79.09090909090911,4.5,3.5,32.15009375826767,59.99999999999998,-17.805807755745324,4.7796970609872465e-15,-0.1592,0.0,-0.0371,-0.0,-0.0,-316.34336,0.0,-33655.17702,0.0
181.81818181818167,83.1818181818182,4.5,3.5,32.261305504384964,59.99999999999999,-19.6951800257303,-1.0297698517065446e-15,-0.3417,0.0,-0.0389,-0.0,-0.0,-315.95684,0.0,-33339.22018,0.0
177.7272727272726,87.2727272727273,4.5,3.5,32.37251725050226,59.99999999999999,-21.679764079964748,-1.0297698517065446e-15,-0.5239,0.0,-0.0406,-0.0,-0.0,-315.56912,0.0,-33023.65106,0.0
173.6363636363635,91.36363636363637,4.5,3.5,32.483728996619554,59.99999999999999,-23.7595524414825,-1.0297698517065446e-15,-0.6874,0.0,-0.0423,-0.0,-0.0,-315.18022,0.0,-32708.47084,0.0
169.54545454545442,95.45454545454545,4.5,3.5,32.59494074273685,59.99999999999999,-25.934537274632977,-1.0297698517065446e-15,-0.8197,0.0,-0.044,-0.0,-0.0,-314.79013,0.0,-32393.6807,0.0
165.45454545454535,99.54545454545455,4.5,3.5,32.706152488854144,59.99999999999999,-28.20471038511068,-1.0297698517065446e-15,-0.9142,0.0,-0.0457,-0.0,-0.0,-314.39886,0.0,-32079.28184,0.0
161.36363636363626,103.63636363636363,4.5,3.5,32.817364234971436,59.99999999999999,-30.570063219986093,-1.0297698517065446e-15,-0.9706,0.0,-0.0474,-0.0,-0.0,-314.0064,0.0,-31765.27544,0.0
157.27272727272717,107.7272727272727,4.5,3.5,32.928575981088734,59.99999999999999,-33.03058686773789,-1.0297698517065446e-15,-0.9951,0.0,-0.049,-0.0,-0.0,-313.61276,0.0,-31451.66269,0.0
153.1818181818181,111.8181818181818,4.5,3.5,33.039787727206026,59.99999999999999,-35.58627205828652,-1.0297698517065446e-15,-1.0,0.0,-0.0506,615.99204,-0.00326,-313.21793,0.0,-31138.44475,0.0
149.090909090909,115.90909090909088,4.5,3.5,33.15099947332332,59.99999999999998,-38.2371091630291,-6.981749952964023e-15,-1.0,0.0,-0.0523,187.55969,-0.00096,-312.82193,0.0,-30825.62282,0.0
144.99999999999991,119.99999999999996,4.5,3.5,33.262211219440616,59.99999999999999,-40.98308819487577,-1.2951443996747435e-14,-1.0,0.0,-0.0539,434.42492,-0.00214,-312.42475,0.0,-30513.19807,0.0
140.90909090909085,124.09090909090905,4.5,3.5,33.37342296555791,59.99999999999999,-43.8241988082872,-1.2951443996747435e-14,-1.0,0.0,-0.0555,427.43246,-0.00201,-312.02639,0.0,-30201.17168,0.0
136.81818181818176,128.18181818181813,4.5,3.5,33.484634711675206,59.99999999999999,-46.76043029931369,-1.2951443996747435e-14,-0.9919,0.0,-0.057,-0.0,-0.0,-311.62685,0.0,-29889.54483,0.0
132.72727272727266,132.27272727272722,4.5,3.5,33.5958464577925,60.00000000000001,-49.791771605635404,-6.928743337672507e-15,-0.9611,0.0,-0.0586,-0.0,-0.0,-311.22614,0.0,-29578.31869,0.0
128.6363636363636,136.3636363636363,4.5,3.5,33.70705820390979,59.99999999999999,-52.918211306604114,-8.884190994887973e-16,-0.8967,0.0,-0.0601,-0.0,-0.0,-310.82426,0.0,-29267.49442,0.0
124.5454545454545,140.45454545454538,4.5,3.5,33.81826995002709,59.99999999999999,-56.139737623286166,-8.884190994887973e-16,-0.7946,0.0,-0.0616,-0.0,-0.0,-310.42121,0.0,-28957.07321,0.0
120.45454545454542,144.54545454545448,4.5,3.5,33.92948169614438,59.99999999999999,-59.456338418506924,-8.884190994887973e-16,-0.6574,0.0,-0.0631,-0.0,-0.0,-310.01699,0.0,-28647.05622,0.0
116.36363636363633,148.63636363636354,4.5,3.5,34.04069344226168,59.99999999999999,-62.86800119689643,-8.884190994887973e-16,-0.4945,0.0,-0.0646,-0.0,-0.0,-309.6116,0.0,-28337.44463,0.0
112.27272727272725,152.72727272727263,4.5,3.5,34.15190518837897,59.99999999999999,-66.37471310493653,-8.884190994887973e-16,-0.322,0.0,-0.0661,-0.0,-0.0,-309.20504,0.0,-28028.23959,0.0
108.18181818181817,156.81818181818173,4.5,3.5,34.26311693449626,59.99999999999999,-69.97646093100929,-8.884190994887973e-16,-0.1622,0.0,-0.0676,-0.0,-0.0,-308.79732,0.0,-27719.44227,0.0
104.09090909090908,160.9090909090908,4.5,3.5,34.37432868061356,59.99999999999999,-73.67323110544675,-8.884190994887973e-16,-0.0436,0.0,-0.069,-0.0,-0.0,-308.38843,0.0,-27411.05383,0.0
100.0,164.9999999999999,4.5,4.5,34.48554042673085,59.99999999999999,-77.46500970058207,-8.884190994887973e-16,0.0,0.0,-0.0704,2369.51158,-0.00409,-304.55641,0.0,-27106.49743,0.0
96.0,168.9999999999999,4.5,3.5,34.594280800712205,59.99999999999999,-81.26437774642919,-8.884190994887973e-16,-0.0541,0.0,-0.0718,-0.0,-0.0,-300.7413,0.0,-26805.75612,0.0
92.0,172.9999999999999,4.5,3.5,34.70302117469356,59.99999999999999,-85.15455119202352,-8.884190994887973e-16,-0.1791,0.0,-0.0732,-0.0,-0.0,-300.3471,0.0,-26505.40903,0.0
88.0,176.9999999999999,4.5,3.5,34.811761548674916,59.99999999999999,-89.13551602520099,-8.884190994887973e-16,-0.342,0.0,-0.0745,-0.0,-0.0,-299.95181,0.0,-26205.45722,0.0
84.0,180.9999999999999,4.5,3.5,34.920501922656264,59.99999999999999,-93.20725790677253,-8.884190994887973e-16,-0.5149,0.0,-0.0759,-0.0,-0.0,-299.55544,0.0,-25905.90178,0.0
80.0,184.9999999999999,4.5,3.5,35.02924229663762,59.99999999999999,-97.3697621705758,-8.884190994887973e-16,-0.6761,0.0,-0.0772,-0.0,-0.0,-299.158,0.0,-25606.74378,0.0
76.0,188.9999999999999,4.5,3.5,35.137982670618975,59.99999999999999,-101.62301382352793,-8.884190994887973e-16,-0.8099,0.0,-0.0785,-0.0,-0.0,-298.75947,0.0,-25307.98431,0.0
72.0,192.9999999999999,4.5,3.5,35.24672304460033,59.99999999999999,-105.96699754567962,-8.884190994887973e-16,-0.9077,0.0,-0.0798,-0.0,-0.0,-298.35987,0.0,-25009.62444,0.0
68.0,196.9999999999999,4.5,3.5,35.355463418581685,59.99999999999999,-110.40169769027021,-8.884190994887973e-16,-0.9674,0.0,-0.081,-0.0,-0.0,-297.9592,0.0,-24711.66524,0.0
64.0,200.9999999999999,4.5,3.5,35.46420379256303,59.99999999999999,-114.92709828378415,-8.884190994887973e-16,-0.9942,0.0,-0.0823,-0.0,-0.0,-297.55745,0.0,-24414.10779,0.0
60.0,204.9999999999999,4.5,3.5,35.57294416654439,59.99999999999999,-119.54318302600844,-8.884190994887973e-16,-1.0,0.0,-0.0835,636.86102,-0.0022,-297.15463,0.0,-24116.95316,0.0
56.0,208.9999999999999,4.5,3.5,35.681684540525744,59.99999999999999,-124.24993529009143,-8.884190994887973e-16,-1.0,0.0,-0.0848,360.41774,-0.00126,-296.75074,0.0,-23820.20243,0.0
52.0,212.9999999999999,4.5,3.5,35.7904249145071,59.99999999999999,-129.04733812260264,-8.884190994887973e-16,-1.0,0.0,-0.086,155.13897,-0.00054,-296.34578,0.0,-23523.85665,0.0
48.0,216.9999999999999,4.5,3.5,35.899165288488454,59.99999999999999,-133.93537424359386,-8.884190994887973e-16,-1.0,0.0,-0.0872,212.22607,-0.00073,-295.93975,0.0,-23227.91689,0.0
44.0,220.9999999999999,4.5,3.5,36.0079056624698,59.99999999999999,-138.91402604666135,-8.884190994887973e-16,-1.0,0.0,-0.0884,199.0385,-0.00067,-295.53266,0.0,-22932.38423,0.0
40.0,224.9999999999999,4.5,3.5,36.11664603645116,59.99999999999999,-143.98327559900935,-8.884190994887973e-16,-1.0,0.0,-0.0895,204.56776,-0.00066,-295.1245,0.0,-22637.25973,0.0
36.0,228.9999999999999,4.5,3.5,36.22538641043251,59.99999999999999,-149.14310464151455,-8.884190994887973e-16,-1.0,0.0,-0.0907,205.48303,-0.00062,-294.71528,0.0,-22342.54445,0.0
32.0,232.9999999999999,4.5,3.5,36.33412678441387,59.99999999999999,-154.39349458879198,-8.884190994887973e-16,-1.0,0.0,-0.0918,206.11743,-0.00057,-294.305,0.0,-22048.23944,0.0
28.0,236.9999999999999,4.5,3.5,36.442867158395224,59.99999999999999,-159.73442652926184,-8.884190994887973e-16,-1.0,0.0,-0.0929,212.46872,-0.00053,-293.89366,0.0,-21754.34578,0.0
24.0,240.9999999999999,4.5,3.5,36.55160753237657,59.99999999999999,-165.1658812252177,-8.884190994887973e-16,-1.0,0.0,-0.094,196.21316,-0.00043,-293.48126,0.0,-21460.86452,0.0
20.0,244.9999999999999,4.5,3.5,36.66034790635793,59.99999999999999,-170.68783911289574,-8.884190994887973e-16,-1.0,0.0,-0.0951,264.64617,-0.00049,-293.0678,0.0,-21167.79672,0.0
16.0,248.9999999999999,4.5,3.5,36.76908828033928,59.99999999999999,-176.30028030254527,-8.884190994887973e-16,-1.0,0.0,-0.0962,205.21443,-0.00031,-292.65329,0.0,-20875.14343,0.0
12.0,252.9999999999999,4.5,3.5,36.87782865432064,59.99999999999999,-182.00318457850034,-8.884190994887973e-16,-0.999,0.0,-0.0973,-0.0,-0.0,-292.23772,0.0,-20582.90571,0.0
8.0,256.9999999999999,4.5,3.5,36.98656902830199,59.99999999999999,-187.79653139925256,-8.884190994887973e-16,-0.9969,0.0,-0.0983,-0.0,-0.0,-291.8211,0.0,-20291.0846,0.0
4.0,260.9999999999999,4.5,3.5,37.09530940228335,59.99999999999999,-193.68029989752506,-8.884190994887973e-16,-1.0,0.0,-0.0993,3861.83944,-0.00139,-291.40343,0.0,-19999.68117,0.0
0.0,264.9999999999999,4.5,3.5,37.2040497762647,59.99999999999999,-199.65446888034774,-8.884190994887973e-16,-1.0,0.0,-0.1004,-3116.72643,0.00089,-19999.68117,0.0,-19854.18881,0.0
