depth,dtb,radius,od,incl,hdng,x,y,dx,dy,dz,fx,fy,fz,friction,fn,fs
60.0,204.9999999999999,4.5,3.5,46.59923176775465,59.99999999999999,-141.51282009970134,-1.1492372850909409e-15,-1.0,0.0,-0.0601,934.35275,-0.00244,-251.02073,0.0,-16255.54288,0.0
56.0,208.9999999999999,4.5,3.5,46.72799726566206,59.99999999999999,-147.08274029590754,-1.1492372850909409e-15,-1.0,0.0,-0.061,78.05898,-0.0002,-250.42356,0.0,-16005.11933,0.0
52.0,212.9999999999999,4.5,3.5,46.85676276356947,59.99999999999999,-152.7597919264628,-1.1492372850909409e-15,-1.0,0.0,-0.0618,309.55229,-0.00079,-249.82511,0.0,-15755.29421,0.0
48.0,216.9999999999999,4.5,3.5,46.98552826147688,59.99999999999999,-158.54394631815026,-1.1492372850909409e-15,-1.0,0.0,-0.0626,249.56473,-0.00062,-249.22541,0.0,-15506.06881,0.0
44.0,220.9999999999999,4.5,3.5,47.11429375938428,59.99999999999999,-164.43517425680662,-1.1492372850909409e-15,-1.0,0.0,-0.0634,267.69346,-0.00064,-248.62444,0.0,-15257.44436,0.0
40.0,224.9999999999999,4.5,3.5,47.24305925729169,59.99999999999999,-170.43344598746978,-1.1492372850909409e-15,-1.0,0.0,-0.0641,264.79917,-0.0006,-248.02222,0.0,-15009.42214,0.0
36.0,228.9999999999999,4.5,3.5,47.3718247551991,59.99999999999999,-176.53873121452904,-1.1492372850909409e-15,-1.0,0.0,-0.0649,267.84672,-0.00057,-247.41875,0.0,-14762.00338,0.0
32.0,232.9999999999999,4.5,3.5,47.50059025310651,59.99999999999999,-182.7509991018781,-1.1492372850909409e-15,-1.0,0.0,-0.0656,268.11461,-0.00052,-246.81403,0.0,-14515.18935,0.0
28.0,236.9999999999999,4.5,3.5,47.62935575101391,59.99999999999999,-189.07021827307094,-1.1492372850909409e-15,-1.0,0.0,-0.0664,273.52409,-0.00048,-246.20806,0.0,-14268.98129,0.0
24.0,240.9999999999999,4.5,3.5,47.75812124892132,59.99999999999999,-195.49635681148013,-1.1492372850909409e-15,-1.0,0.0,-0.0671,261.11172,-0.0004,-245.60085,0.0,-14023.38044,0.0
20.0,244.9999999999999,4.5,3.5,47.88688674682873,59.99999999999999,-202.0293822604581,-1.1492372850909409e-15,-1.0,0.0,-0.0678,314.80884,-0.0004,-244.9924,0.0,-13778.38804,0.0
16.0,248.9999999999999,4.5,3.5,48.01565224473614,59.99999999999999,-208.66926162350111,-1.1492372850909409e-15,-1.0,0.0,-0.0685,305.02806,-0.00032,-244.38271,0.0,-13534.00533,0.0
12.0,252.9999999999999,4.5,3.5,48.14441774264354,59.99999999999999,-215.41596136441586,-1.1492372850909409e-15,-0.999,0.0,-0.0692,-0.0,-0.0,-243.77179,0.0,-13290.23354,0.0
8.0,256.9999999999999,4.5,3.5,48.27318324055095,59.99999999999999,-222.26944740748885,-1.1492372850909409e-15,-0.9966,0.0,-0.0699,-0.0,-0.0,-243.15963,0.0,-13047.07391,0.0
4.0,260.9999999999999,4.5,3.5,48.40194873845836,59.99999999999999,-229.22968513765855,-1.1492372850909409e-15,-1.0,0.0,-0.0706,4613.73553,-0.00114,-242.54625,0.0,-12804.52766,0.0
0.0,264.9999999999999,4.5,3.5,48.53071423636577,59.99999999999999,-236.29663940069017,-1.1492372850909409e-15,-1.0,-0.0,-0.0712,-3687.18667,0.00067,-12804.52766,0.0,-12683.56184,0.0
