depth,dtb,radius,od,incl,hdng,x,y,dx,dy,dz,fx,fy,fz,friction,fn,fs
264.9999999999999,0.0,4.5,4.5,20.0,59.99999999999999,0.0,0.0,0.0,0.0,-0.0,0.49839,-0.00116,-175.55251,0.0,-39824.44749,0.0
260.9090909090908,4.090909090909091,4.499999999999999,3.5,20.095961927495793,59.99999999999999,-0.041109988801193834,0.0,-0.3882,0.0,-0.0021,-0.0,-0.0,-350.89049,0.0,-39473.557,0.0
256.8181818181817,8.181818181818182,4.5,3.5,20.191923854991586,59.99999999999999,-0.16443983988604716,0.0,-0.6849,0.0,-0.0041,-0.0,-0.0,-350.67498,0.0,-39122.88201,0.0
252.7272727272726,12.272727272727273,4.5,3.5,20.287885782487376,59.99999999999999,-0.3699892072986206,0.0,-0.885,0.0,-0.0062,-0.0,-0.0,-350.45849,0.0,-38772.42352,0.0
248.6363636363635,16.363636363636363,4.5,3.5,20.38384770998317,59.99999999999999,-0.6577575144468155,0.0,-0.9883,0.0,-0.0082,-0.0,-0.0,-350.24102,0.0,-38422.18251,0.0
244.54545454545442,20.454545454545457,4.5,3.5,20.47980963747896,59.99999999999999,-1.0277439541039055,0.0,-1.0,0.0,-0.0102,3.51689,-1.0e-5,-350.02256,0.0,-38072.15995,0.0
240.45454545454535,24.545454545454547,4.5,3.5,20.575771564974755,59.99999999999999,-1.4799474884108856,0.0,-0.9299,0.0,-0.0122,-0.0,-0.0,-349.80312,0.0,-37722.35683,0.0
236.36363636363626,28.636363636363637,4.5,3.5,20.671733492470548,59.99999999999999,-2.014366848879306,0.0,-0.7924,0.0,-0.0141,-0.0,-0.0,-349.5827,0.0,-37372.77413,0.0
232.27272727272717,32.72727272727273,4.5,3.5,20.76769541996634,59.99999999999999,-2.6310005363949025,0.0,-0.6065,0.0,-0.0161,-0.0,-0.0,-349.36129,0.0,-37023.41284,0.0
228.18181818181804,36.81818181818182,4.5,3.5,20.863657347462134,59.99999999999999,-3.3298468212217243,0.0,-0.3947,0.0,-0.018,-0.0,-0.0,-349.13891,0.0,-36674.27393,0.0
224.09090909090898,40.909090909090914,4.5,3.5,20.959619274957927,59.99999999999999,-4.110903743007074,0.0,-0.183,0.0,-0.0199,-0.0,-0.0,-348.91555,0.0,-36325.35838,0.0
219.9999999999999,45.00000000000001,4.5,4.5,21.05558120245372,59.99999999999999,-4.974169110786914,0.0,0.0,0.0,-0.0218,1158.26099,0.0006,-334.16241,0.0,-35991.19596,0.0
